date,subject,circular_no,link,source_url,scraped_at
2026-04-27,"Reserve Bank of India (Urban Cooperative Banks – Resolution of Stressed Assets)- Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13385&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Treatment of Wilful Defaulters and Large Defaulters) - Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13384&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Resolution of Stressed Assets) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13383&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Non-Operative Financial Holding Companies)- Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13382&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks - Concentration Risk Management) - Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13380&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Undertaking of Financial Services) – Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13398&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Urban Co-operative Banks – Undertaking of Financial Services) – Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13394&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Small Finance Banks – Undertaking of Financial Services) – Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13389&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Regional Rural Banks – Undertaking of Financial Services) – Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13386&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Rural Co-operative Banks– Undertaking of Financial Services) – Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13381&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Non-Banking Financial Companies– Undertaking of Financial Services) –Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13379&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (All India Financial Institutions – Undertaking of Financial Services) –Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13378&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Local Area Banks – Miscellaneous) – Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13377&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
